,text,rating,sentence,word,label,keyword,index,sentiment_score,sentiment
12,"春分時節、非假日好天氣，排了十幾位。甚至在這裡碰到股市分析大師孫慶隆帶家人一起來，也在此消費。
詢問點餐服務人員，今天好天氣算人數比較多，若是假日又是好天氣，常常排的人龍滿滿。
所以台大的智慧校園，免費桌椅、春天太陽、綠色植物豊富，大家都是來逛累了，買小點心來坐坐。鬆餅大圓形、口味不錯，有推薦的買來吃絕對不會有問題，飲料$40也符合期待值。
的確很好的地方，停車也方便，溜小孩、溜老婆都是好景點！👍",5,鬆餅大圓形、口味不錯,鬆餅 大圓形 口味 不錯,食物,"太陽, 滿滿, 老婆, 詢問, 人員",1,0.4182663395012354,負面
13,"春分時節、非假日好天氣，排了十幾位。甚至在這裡碰到股市分析大師孫慶隆帶家人一起來，也在此消費。
詢問點餐服務人員，今天好天氣算人數比較多，若是假日又是好天氣，常常排的人龍滿滿。
所以台大的智慧校園，免費桌椅、春天太陽、綠色植物豊富，大家都是來逛累了，買小點心來坐坐。鬆餅大圓形、口味不錯，有推薦的買來吃絕對不會有問題，飲料$40也符合期待值。
的確很好的地方，停車也方便，溜小孩、溜老婆都是好景點！👍",5,有推薦的買來吃絕對不會有問題,推薦 買 吃 問題,食物,"太陽, 滿滿, 老婆, 詢問, 人員",1,0.012259086531350105,負面
14,"春分時節、非假日好天氣，排了十幾位。甚至在這裡碰到股市分析大師孫慶隆帶家人一起來，也在此消費。
詢問點餐服務人員，今天好天氣算人數比較多，若是假日又是好天氣，常常排的人龍滿滿。
所以台大的智慧校園，免費桌椅、春天太陽、綠色植物豊富，大家都是來逛累了，買小點心來坐坐。鬆餅大圓形、口味不錯，有推薦的買來吃絕對不會有問題，飲料$40也符合期待值。
的確很好的地方，停車也方便，溜小孩、溜老婆都是好景點！👍",5,飲料$40也符合期待值,飲料 40 符合 期待值,食物,"太陽, 滿滿, 老婆, 詢問, 人員",1,0.7217198841483392,正面
15,"春分時節、非假日好天氣，排了十幾位。甚至在這裡碰到股市分析大師孫慶隆帶家人一起來，也在此消費。
詢問點餐服務人員，今天好天氣算人數比較多，若是假日又是好天氣，常常排的人龍滿滿。
所以台大的智慧校園，免費桌椅、春天太陽、綠色植物豊富，大家都是來逛累了，買小點心來坐坐。鬆餅大圓形、口味不錯，有推薦的買來吃絕對不會有問題，飲料$40也符合期待值。
的確很好的地方，停車也方便，溜小孩、溜老婆都是好景點！👍",5,的確很好的地方,好 地方,其他,"太陽, 滿滿, 老婆, 詢問, 人員",1,0.5579016314137709,正面
16,"春分時節、非假日好天氣，排了十幾位。甚至在這裡碰到股市分析大師孫慶隆帶家人一起來，也在此消費。
詢問點餐服務人員，今天好天氣算人數比較多，若是假日又是好天氣，常常排的人龍滿滿。
所以台大的智慧校園，免費桌椅、春天太陽、綠色植物豊富，大家都是來逛累了，買小點心來坐坐。鬆餅大圓形、口味不錯，有推薦的買來吃絕對不會有問題，飲料$40也符合期待值。
的確很好的地方，停車也方便，溜小孩、溜老婆都是好景點！👍",5,停車也方便,停車 方便,其他,"太陽, 滿滿, 老婆, 詢問, 人員",1,0.560521580055731,正面
17,"春分時節、非假日好天氣，排了十幾位。甚至在這裡碰到股市分析大師孫慶隆帶家人一起來，也在此消費。
詢問點餐服務人員，今天好天氣算人數比較多，若是假日又是好天氣，常常排的人龍滿滿。
所以台大的智慧校園，免費桌椅、春天太陽、綠色植物豊富，大家都是來逛累了，買小點心來坐坐。鬆餅大圓形、口味不錯，有推薦的買來吃絕對不會有問題，飲料$40也符合期待值。
的確很好的地方，停車也方便，溜小孩、溜老婆都是好景點！👍",5,溜小孩、溜老婆都是好景點,溜 小孩 溜 老婆 好景 點,其他,"太陽, 滿滿, 老婆, 詢問, 人員",1,0.9765090083416598,正面
18,"春分時節、非假日好天氣，排了十幾位。甚至在這裡碰到股市分析大師孫慶隆帶家人一起來，也在此消費。
詢問點餐服務人員，今天好天氣算人數比較多，若是假日又是好天氣，常常排的人龍滿滿。
所以台大的智慧校園，免費桌椅、春天太陽、綠色植物豊富，大家都是來逛累了，買小點心來坐坐。鬆餅大圓形、口味不錯，有推薦的買來吃絕對不會有問題，飲料$40也符合期待值。
的確很好的地方，停車也方便，溜小孩、溜老婆都是好景點！👍",5,👍,👍,其他,"太陽, 滿滿, 老婆, 詢問, 人員",1,0.5,負面
19,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,服務,服務,服務,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.31730863798900766,負面
20,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,☆☆,☆ ☆,其他,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.5,負面
21,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,食物,食物,食物,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.6976744186046511,正面
22,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,☆☆☆,☆ ☆ ☆,其他,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.5,負面
23,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,初來乍到,初來 乍,其他,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.7395430955726466,正面
24,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,小木屋鬆餅(台大店),小木屋鬆餅 台大 店,食物,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.1974788169633679,負面
25,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,算是近期常吃的甜點,算是 近期 常吃 甜點,食物,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.9310497705326221,正面
26,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,焦糖肉桂,焦糖 肉桂,食物,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.13949471482418563,負面
27,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,每次吃都不太一樣,每次 吃 太,食物,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.036175746874256176,負面
28,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,有時溼軟鬆餅,時 溼 軟 鬆餅,食物,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.0625503528411302,負面
29,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,有時脆皮鬆餅,有時 脆皮 鬆餅,食物,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.48420030581891516,負面
30,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,而醬汁也是一樣,醬 汁,食物,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.06978905339670305,負面
31,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,時少時多,時少 時,其他,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.26779983460187595,負面
32,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,有時多到會滴出來,有時 滴出,其他,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.1422548039183178,負面
33,"服務：☆☆
食物：☆☆☆
初來乍到，小木屋鬆餅(台大店)，算是近期常吃的甜點
焦糖肉桂
每次吃都不太一樣，有時溼軟鬆餅，有時脆皮鬆餅，而醬汁也是一樣，時少時多，有時多到會滴出來，少時像吃餅乾",3,少時像吃餅乾,少時 吃餅 乾,食物,"甜點, 算是, 肉桂, 焦糖, 台大",2,0.5538434523956457,正面
34,"《草莓大福芋泥$129》
工續很多，需等候15分鐘up，拿號碼牌後可去晃晃再回來。
芋泥塗的有點薄，但味道不錯。",5,《草莓大福芋泥$129》,草莓 大福 芋泥 129,其他,"芋泥, 可去, 回來, 等候, 工續",3,0.5002758006399743,正面
35,"《草莓大福芋泥$129》
工續很多，需等候15分鐘up，拿號碼牌後可去晃晃再回來。
芋泥塗的有點薄，但味道不錯。",5,工續很多,工續,其他,"芋泥, 可去, 回來, 等候, 工續",3,0.5996139580148753,正面
36,"《草莓大福芋泥$129》
工續很多，需等候15分鐘up，拿號碼牌後可去晃晃再回來。
芋泥塗的有點薄，但味道不錯。",5,需等候15分鐘up,需 等候 15 分鐘 up,時間,"芋泥, 可去, 回來, 等候, 工續",3,0.6519943331150624,正面
37,"《草莓大福芋泥$129》
工續很多，需等候15分鐘up，拿號碼牌後可去晃晃再回來。
芋泥塗的有點薄，但味道不錯。",5,拿號碼牌後可去晃晃再回來,拿號 碼牌 後 晃晃 再 回來,其他,"芋泥, 可去, 回來, 等候, 工續",3,0.7695834733728031,正面
38,"《草莓大福芋泥$129》
工續很多，需等候15分鐘up，拿號碼牌後可去晃晃再回來。
芋泥塗的有點薄，但味道不錯。",5,芋泥塗的有點薄,芋泥 塗 有點 薄,其他,"芋泥, 可去, 回來, 等候, 工續",3,0.18774480124413784,負面
39,"《草莓大福芋泥$129》
工續很多，需等候15分鐘up，拿號碼牌後可去晃晃再回來。
芋泥塗的有點薄，但味道不錯。",5,但味道不錯,味道 不錯,食物,"芋泥, 可去, 回來, 等候, 工續",3,0.7673907286915229,正面
40,"一定要盯著他們出餐⋯
我點一個原味蜂蜜鬆餅，明明是最快的選項
197號⋯結果198、199⋯⋯他們的飲料又鬆餅都出餐了⋯於是我問出餐口，可能是外國人聽不懂，於是我請收銀櫃檯協助我，結果她只跳針要我找出餐口？？到底是？？⋯卻一直叫我等？？我把手伸長給出餐口看197號，結果她硬是在我面前把200、201、202、203的鬆餅做完，結果弄了半天突然叫我過來出餐口，塞一個已經沒有溫度的鬆餅⋯⋯我也是做過餐飲打工出餐過，但這應變能力真的奇差無比，全台北最北懶的小木屋吧⋯體驗6顆星，多出一顆送給你。",1,一定要盯著他們出餐⋯,一定 盯 出餐 ⋯,時間,"餐口, 出餐, 協助, 無比, 奇差",4,0.42014703854532276,負面
41,"一定要盯著他們出餐⋯
我點一個原味蜂蜜鬆餅，明明是最快的選項
197號⋯結果198、199⋯⋯他們的飲料又鬆餅都出餐了⋯於是我問出餐口，可能是外國人聽不懂，於是我請收銀櫃檯協助我，結果她只跳針要我找出餐口？？到底是？？⋯卻一直叫我等？？我把手伸長給出餐口看197號，結果她硬是在我面前把200、201、202、203的鬆餅做完，結果弄了半天突然叫我過來出餐口，塞一個已經沒有溫度的鬆餅⋯⋯我也是做過餐飲打工出餐過，但這應變能力真的奇差無比，全台北最北懶的小木屋吧⋯體驗6顆星，多出一顆送給你。",1,我點一個原味蜂蜜鬆餅,我點 一個 原味 蜂蜜 鬆餅,食物,"餐口, 出餐, 協助, 無比, 奇差",4,0.16934845202639526,負面
42,"一定要盯著他們出餐⋯
我點一個原味蜂蜜鬆餅，明明是最快的選項
197號⋯結果198、199⋯⋯他們的飲料又鬆餅都出餐了⋯於是我問出餐口，可能是外國人聽不懂，於是我請收銀櫃檯協助我，結果她只跳針要我找出餐口？？到底是？？⋯卻一直叫我等？？我把手伸長給出餐口看197號，結果她硬是在我面前把200、201、202、203的鬆餅做完，結果弄了半天突然叫我過來出餐口，塞一個已經沒有溫度的鬆餅⋯⋯我也是做過餐飲打工出餐過，但這應變能力真的奇差無比，全台北最北懶的小木屋吧⋯體驗6顆星，多出一顆送給你。",1,明明是最快的選項,明明 最快 選項,時間,"餐口, 出餐, 協助, 無比, 奇差",4,0.3711261547934098,負面
43,"一定要盯著他們出餐⋯
我點一個原味蜂蜜鬆餅，明明是最快的選項
197號⋯結果198、199⋯⋯他們的飲料又鬆餅都出餐了⋯於是我問出餐口，可能是外國人聽不懂，於是我請收銀櫃檯協助我，結果她只跳針要我找出餐口？？到底是？？⋯卻一直叫我等？？我把手伸長給出餐口看197號，結果她硬是在我面前把200、201、202、203的鬆餅做完，結果弄了半天突然叫我過來出餐口，塞一個已經沒有溫度的鬆餅⋯⋯我也是做過餐飲打工出餐過，但這應變能力真的奇差無比，全台北最北懶的小木屋吧⋯體驗6顆星，多出一顆送給你。",1,197號⋯結果198、199⋯⋯他們的飲料又鬆餅都出餐了⋯於是我問出餐口,197 號 ⋯ 198 199 ⋯ ⋯ 飲料 鬆餅 出餐 ⋯ 問出 餐口,食物,"餐口, 出餐, 協助, 無比, 奇差",4,0.5438987582391855,正面
44,"一定要盯著他們出餐⋯
我點一個原味蜂蜜鬆餅，明明是最快的選項
197號⋯結果198、199⋯⋯他們的飲料又鬆餅都出餐了⋯於是我問出餐口，可能是外國人聽不懂，於是我請收銀櫃檯協助我，結果她只跳針要我找出餐口？？到底是？？⋯卻一直叫我等？？我把手伸長給出餐口看197號，結果她硬是在我面前把200、201、202、203的鬆餅做完，結果弄了半天突然叫我過來出餐口，塞一個已經沒有溫度的鬆餅⋯⋯我也是做過餐飲打工出餐過，但這應變能力真的奇差無比，全台北最北懶的小木屋吧⋯體驗6顆星，多出一顆送給你。",1,可能是外國人聽不懂,外國人 聽 懂,其他,"餐口, 出餐, 協助, 無比, 奇差",4,0.595135383683598,正面
45,"一定要盯著他們出餐⋯
我點一個原味蜂蜜鬆餅，明明是最快的選項
197號⋯結果198、199⋯⋯他們的飲料又鬆餅都出餐了⋯於是我問出餐口，可能是外國人聽不懂，於是我請收銀櫃檯協助我，結果她只跳針要我找出餐口？？到底是？？⋯卻一直叫我等？？我把手伸長給出餐口看197號，結果她硬是在我面前把200、201、202、203的鬆餅做完，結果弄了半天突然叫我過來出餐口，塞一個已經沒有溫度的鬆餅⋯⋯我也是做過餐飲打工出餐過，但這應變能力真的奇差無比，全台北最北懶的小木屋吧⋯體驗6顆星，多出一顆送給你。",1,於是我請收銀櫃檯協助我,請 收銀 櫃檯 協助,服務,"餐口, 出餐, 協助, 無比, 奇差",4,0.04799374106419718,負面
46,"一定要盯著他們出餐⋯
我點一個原味蜂蜜鬆餅，明明是最快的選項
197號⋯結果198、199⋯⋯他們的飲料又鬆餅都出餐了⋯於是我問出餐口，可能是外國人聽不懂，於是我請收銀櫃檯協助我，結果她只跳針要我找出餐口？？到底是？？⋯卻一直叫我等？？我把手伸長給出餐口看197號，結果她硬是在我面前把200、201、202、203的鬆餅做完，結果弄了半天突然叫我過來出餐口，塞一個已經沒有溫度的鬆餅⋯⋯我也是做過餐飲打工出餐過，但這應變能力真的奇差無比，全台北最北懶的小木屋吧⋯體驗6顆星，多出一顆送給你。",1,結果她只跳針要我找出餐口,只 跳 針要 找出 餐口,其他,"餐口, 出餐, 協助, 無比, 奇差",4,0.11671769107660535,負面
47,"一定要盯著他們出餐⋯
我點一個原味蜂蜜鬆餅，明明是最快的選項
197號⋯結果198、199⋯⋯他們的飲料又鬆餅都出餐了⋯於是我問出餐口，可能是外國人聽不懂，於是我請收銀櫃檯協助我，結果她只跳針要我找出餐口？？到底是？？⋯卻一直叫我等？？我把手伸長給出餐口看197號，結果她硬是在我面前把200、201、202、203的鬆餅做完，結果弄了半天突然叫我過來出餐口，塞一個已經沒有溫度的鬆餅⋯⋯我也是做過餐飲打工出餐過，但這應變能力真的奇差無比，全台北最北懶的小木屋吧⋯體驗6顆星，多出一顆送給你。",1,到底是,,其他,"餐口, 出餐, 協助, 無比, 奇差",4,0.48051948051948046,負面
48,"一定要盯著他們出餐⋯
我點一個原味蜂蜜鬆餅，明明是最快的選項
197號⋯結果198、199⋯⋯他們的飲料又鬆餅都出餐了⋯於是我問出餐口，可能是外國人聽不懂，於是我請收銀櫃檯協助我，結果她只跳針要我找出餐口？？到底是？？⋯卻一直叫我等？？我把手伸長給出餐口看197號，結果她硬是在我面前把200、201、202、203的鬆餅做完，結果弄了半天突然叫我過來出餐口，塞一個已經沒有溫度的鬆餅⋯⋯我也是做過餐飲打工出餐過，但這應變能力真的奇差無比，全台北最北懶的小木屋吧⋯體驗6顆星，多出一顆送給你。",1,⋯卻一直叫我等,⋯ 卻 一直 等,時間,"餐口, 出餐, 協助, 無比, 奇差",4,0.4737672181921917,負面
49,"一定要盯著他們出餐⋯
我點一個原味蜂蜜鬆餅，明明是最快的選項
197號⋯結果198、199⋯⋯他們的飲料又鬆餅都出餐了⋯於是我問出餐口，可能是外國人聽不懂，於是我請收銀櫃檯協助我，結果她只跳針要我找出餐口？？到底是？？⋯卻一直叫我等？？我把手伸長給出餐口看197號，結果她硬是在我面前把200、201、202、203的鬆餅做完，結果弄了半天突然叫我過來出餐口，塞一個已經沒有溫度的鬆餅⋯⋯我也是做過餐飲打工出餐過，但這應變能力真的奇差無比，全台北最北懶的小木屋吧⋯體驗6顆星，多出一顆送給你。",1,我把手伸長給出餐口看197號,把手 伸長 給出 餐口 197 號,其他,"餐口, 出餐, 協助, 無比, 奇差",4,0.7611472859868683,正面
50,"一定要盯著他們出餐⋯
我點一個原味蜂蜜鬆餅，明明是最快的選項
197號⋯結果198、199⋯⋯他們的飲料又鬆餅都出餐了⋯於是我問出餐口，可能是外國人聽不懂，於是我請收銀櫃檯協助我，結果她只跳針要我找出餐口？？到底是？？⋯卻一直叫我等？？我把手伸長給出餐口看197號，結果她硬是在我面前把200、201、202、203的鬆餅做完，結果弄了半天突然叫我過來出餐口，塞一個已經沒有溫度的鬆餅⋯⋯我也是做過餐飲打工出餐過，但這應變能力真的奇差無比，全台北最北懶的小木屋吧⋯體驗6顆星，多出一顆送給你。",1,結果她硬是在我面前把200、201、202、203的鬆餅做完,硬是 面前 200 201 202 203 鬆餅 做 完,食物,"餐口, 出餐, 協助, 無比, 奇差",4,0.4449258897833499,負面
