,Restaurant Name,Overall Rating,Review Count,Review,Review Rating
10,阜杭豆漿,4.1,21484,"奉老婆之命
也承貴店有米其林美食之名
第一次造訪
我們運氣很好排隊沒有多久就上到2樓了
我先搜尋四週環境並且找位子.....
這天1/2公布平日早上只有貴店營業
靠窗邊座位桌上有明顯湯水地上亦混亂不堪
我繼續探索其他座位
在昏暗的燈光下
仍很清楚看到桌上仍有芝麻、酥皮渣
環顧四週
並未看到有清潔人員積極清理的身影
第一次來餐就給錯
本來要的蘿蔔酥餅變成蔥燒酥餅
雖然是小失誤
但是結帳人員看到餐盤上放置的食物
是否應該也專注聽給餐人員與顧客的點餐過程
就可以因為多注意一點而減少錯誤
厚餅沒有網路盛傳的餅香
而且冷掉以後硬度猶如北方麵食槓子頭
堅硬難咬
焦糖酥餅燒烤過度頂面都是焦的
若是此兩項與我居住永和的有名燒餅店-
「永和老曾碳烤燒餅專賣店」相比
永和老曾碳烤燒餅專賣店的燒餅
擁有真正純厚的麵香
而且就算冷掉還風味十足
蔥香豬油香冷了還是很好吃
重點是更厚更大更便宜一個只要25元
永和老曾碳烤燒餅專賣店的糖餅
白糖融化在內部沉底後
豐厚口感好比太陽餅
外皮也酥脆適口

而滬杭貴店的豆漿
據我太太過去喝過的經驗豆味淡了非常多
我喝了也覺得不管是傳說的炭香或是豆香
也不比其他更低價的中式早餐店好太多

我吃豆漿確實有做到類似吃蒸蛋的口感
但是...有些店家會給非OEM的辣椒醬
我認為貴店可以朝這方向努力

另外讓我今天最不能接受的是....
我點的薄餅夾蛋油條
光看油條外觀就覺得不妙
過深的顏色馬上聯想到會刺嘴
結果果然不妙！
網傳的油條內部Q度是一點也沒有
如烈日般的油光讓我完全吃不出蛋味
果不其然吃完後整個袋底都是油.....

老實講一家4口吃了五百多不算太貴
但是專就食物的品質
就是留在永和吃就好了🙏😅",2
11,阜杭豆漿,4.1,21484,"知名的傳統早餐的排隊名店
根據我大多都印象，任何時候排隊隊伍的尾端都在1樓外，但隊伍前進的速度算滿快的，從1樓外開始排隊平均等候約15-20分鐘。

所有餐點的製作都可以透過玻璃櫥窗看到，
櫃檯的服務與反應意外中的好，
飲料與餅食是分開點的，最後一起結帳，
店家提供發票，提供全支付與台灣pay，
餐點的平均價格要是幾年前可能覺得超貴，
但隨著通膨，現在反而覺得一些美式早餐更貴。

點了最有名的鹹豆漿與厚餅夾蛋油條
鹹豆漿味道非常好，搭上碎蔥花口感多了層次，
厚餅夾蛋油條非常大份，餅皮吃起來有種焦糖的甜味，蛋餅很厚很紮實，油條則吃不出來特別的點，這道算中上。

另外加點了蛋餅，蛋餅皮不錯，雖然小貴要40元但蠻好吃的，最後一杯熱米漿則偏甜且很普通。
內用不提供吸管，有醬料區，餐盤需自行回收。

之後會想試試飯糰類！",5
12,阜杭豆漿,4.1,21484,"好多人喔，久久一次想吃厚燒餅夾油條加蛋配上熱豆漿的古早滋味。
但今天改點蛋餅加薄燒餅夾油條蛋配豆漿。
看到蛋餅時，原有點小失望，以為跟一般早餐店的蛋餅一樣口感，但入口豐富了的口中層次，有嚼勁的餅皮搭配厚厚的蛋層，可以愛了。
呵呵。
今早因為不餓，所以買了薄餅夾油條蛋，一口酥脆感。 哇⋯ 飽足感滿滿。 讚。
人潮依舊眾多，耳邊傳來日語、韓語、英語，在周邊的交談聲音，旁邊的小帥哥，也點的餐點竟然跟我一樣，實在是蠻有共識的喔。
看完人潮也補充了今日能量。 準備上班去。 下次想到再來。",5
13,阜杭豆漿,4.1,21484,"有米其林必比登的名店，排隊人潮很多，可能要挑一下時間。我平日早上過來，排隊排了一小時半。
我來嚐一下味道還不錯，但之後沒有特別原因，不想再來排隊了，太多人了。",5
14,阜杭豆漿,4.1,21484,"【初訪】

第一次跟著人潮排隊
從忠孝東路和紹興北街的轉角
大概排了40分鐘左右買到

時間已經12點多
所以有些東西都沒有了
本來想買厚蛋夾油條、薄蛋夾油條
但櫃檯說油條沒有了
（剛剛看廚房還有一大堆耶，但櫃檯很堅持說沒有了）

厚餅是甜的，含著滿滿的蔥味
薄餅是鹹的，口感酥脆
都挺好吃，如果有油條應該會更滿足啊～

還有焦糖甜餅
不僅酥脆還帶著濃濃的糖香
非常喜歡💕",5
15,阜杭豆漿,4.1,21484,"排隊大約半小時，到的時候先點飲品再來點其他的。
速度很快就結帳了。
蔥蛋很夠味，筷子要自取。
鹹豆漿有調過的，所以甜鹹甜鹹，味道很適中，沒喝過的也喝得下。會一口接一口。
油條很脆。
厚餅夾蛋的厚餅稍微一點甜，厚實感咬實感不錯。
飯糰很油非常油，稍鹹味道還OK。
無糖豆漿的焦香適中，溫和入口。
米漿超級無敵甜。
焦糖甜餅很甜，但甜的很好吃，加上硬朗口感，很有咬勁很不錯。
蔥花鹹餅的酸菜味夠，也是不錯，但我偏愛甜餅。
如果太晚來只會剩下甜跟鹹餅喔",4
16,阜杭豆漿,4.1,21484,排了一小時，雖然很久😅但排到我時很開心，因為櫃檯大姐都好客氣態度很好👍🏻 一早就讓我心情棒棒的。喜歡鹹飯糰加蛋還有焦糖甜燒餅😋 豆漿也很好喝,4
17,阜杭豆漿,4.1,21484,"來購買兩三次了，傳統的中式早點，大部分人比較推厚蛋燒餅，但吃不慣太大又硬的所以還是比較喜歡甜酥餅。
鹹豆漿也非常的好吃，味道不像外面有時喝一口都會有一種難以形容的味道（還可以從旁邊添加辣油、醋調味料）

如果不趕時間，很適合慢慢排隊等著點餐，店員們速度其實很快（但有時人會排到市場一樓外，就要久等一些了）",4
18,阜杭豆漿,4.1,21484,厚餅夾蛋咬下去有滿滿的甜味跟蔥味，超好吃，薄餅夾蛋很酥香，高於很多中餐店的水平。油條酥軟不硬，好吃，豆漿有微微的焦香，恰到好處，好喝。,5
19,阜杭豆漿,4.1,21484,"一間台灣很傳統的中式早餐～
不論平假日人潮眾多，都需要排隊！
到二樓隔著玻璃可以看到師傅們在現做
到點餐區，有牌坊可以看要點什麼餐點
付款方式也有許多選擇～
內用部分寬敞有明確的動線，光線明亮
內部也有提供廁所，很方便！
個人喜歡的是《豆漿》《油條》 簡單又能展示台灣人的古早人情味早餐👍",5
20,阜杭豆漿,4.1,21484,"用餐要有排隊久候的心理準備，假日更是
薄燒餅+油條，酥脆好吃
厚餅鹹香，有Q有脆，又有點酥甜
鹹豆漿，甜豆漿，香濃好喝
焦糖酥餅，內餡爆漿，餅皮酥
蘿蔔絲餅，內餡飽滿，鹹香好吃
飯糰完售，殘念",5
21,阜杭豆漿,4.1,21484,"如果是觀光客的話，我覺得吃一次很值得，這家的燒餅是真的不錯~~
（1）薄燒餅+蛋+油條：
口感外酥內鬆，油條很大氣是四根而且很酥脆，女生吃完很有飽足感，我覺得可以兩個人一起吃。
（2）焦糖燒餅：
超甜啊！
（3）蛋餅：
很普通，我覺得不用特地點這個，但餅皮很Q。

人潮的話，我在平日早上10點去排隊，大約等了10分鐘左右，但如果要排一小時我是覺得不用了啦~~",5
22,阜杭豆漿,4.1,21484,"2024.12.12 早午餐11:00

平日早上也大排長龍，排了大約30分鐘，點餐速度很快，先點飲料再點餐點，本來要點米漿，但剛好賣完了，店員說有混漿(沒有在菜單上看到)，內用坐位很多，終於可以坐下享用美食～
(01)豆漿$35、混漿$35
豆漿比較甜，混漿的甜度就非常的剛好，又香濃。

(24)薄蛋夾油條$75
薄燒餅非常香酥、蛋香嫩、油條也酥脆，口感非常的多有層次，一口接一口，吃完了還是讓人回味。

(41)蛋餅$40
蛋餅食材簡樸，蛋餅皮Ｑ彈，且餅皮和蛋的香氣非常的濃郁完美，沒有加任何醬料都很好吃。

每樣餐點都非常的好吃😊",5
23,阜杭豆漿,4.1,21484,"假日排隊排了一小時😂😂
熱豆漿好喝 有焦香味
蛋餅的餅皮一吃就知道是手工擀製的
飯糰則一般 但是包在裡面的油條 是好吃的 沒有軟掉 也不會過硬 剛剛好的脆度

旅客很多 遇到一名瑞典男生 小聊一下
介紹台灣美食給他 :)",4
24,阜杭豆漿,4.1,21484,"12/06（五)平日
早上06:30抵達，從一樓的電梯口處開始排隊
早上06:50排隊到點餐處開始點餐
點餐區：告知內用或外帶，先點飲料>食物>結帳
現場內用座位還有一半空位可以坐
花了20分鐘排隊、內用吃到餐點～很順利！
以上時間提供給跟我一樣會提早爬文做功課的朋友們參考😂
點餐阿姨有快速分辨你是哪國人的能力
外文能力也很棒，超強！！

點了厚餅夾蛋、鹹豆漿、甜豆漿、飯糰、甜燒餅
厚餅夾蛋》大推！餅皮是在外面吃不到的厚鬆感，有甜鹹的味道，很喜歡～
鹹豆漿》沒吃過的人可以試試這間的，吃起來像是台灣南部的蒸蛋湯（蒸蛋被打散的感覺），搭配的油條很好吃！
甜豆漿》豆漿本身不錯，但太甜了
飯糰》吃了7-11聯名飯糰再來吃，覺得本店的菜脯太鹹了，相較之下更喜歡7-11的飯糰，不過米飯都很Q 讚讚
甜燒餅》看到很多人推就點了，外酥內酥的口感，個人不愛",5
25,阜杭豆漿,4.1,21484,阜杭豆漿 燒餅油條是我想品嘗的品項之一 ， 燒餅有分 厚的跟 薄的， 我個人是喜歡吃薄的燒餅 搭配他的油條 絕配， 飯糰還算蠻大顆的 米粒q彈 搭配菜脯還有老油條也非常好吃 ，豆漿果然沒有令我失望，豆香味很濃，跟外面那種水水稀稀的豆漿喝起來完全不一樣；喝起來有古早味的感覺，我自己很喜歡，甜度也剛好不會太甜，推薦必點。,5
26,阜杭豆漿,4.1,21484,點餐的阿姨態度極好也很有活力。3/29早上09:22開始排，10:28終於排到二樓的門口。點完拿到餐大概10:40。豆漿跟米漿不錯，飯糰好吃，我點厚蛋油條拿到了沒有蛋？那他跟厚餅油條又差在哪裡呀？,3
27,阜杭豆漿,4.1,21484,阜杭提供的早餐跟一般傳統早餐店沒什麼兩樣，但阜杭的厚餅夾蛋一直是最愛，厚的薄的燒餅都喜歡。這麼多年過去，為什麼還是要排隊排到天荒地老？好在前進的速度算快，不然真的會轉頭去吃旁邊的永和豆漿或星巴克。三顆星是因為排隊排的太誇張了！但今天遇到的服務人員也是很快速準備餐點和結帳，給服務人員鼓勵。,3
28,阜杭豆漿,4.1,21484,"點了厚燒餅+蛋、鹹豆漿、甜燒餅。

厚燒餅麵皮吃起來帶有點甜味是麵包系燒餅，飽足感十足、鹹豆漿拿到的時候就不熱了，有點可惜，不然味道是好吃的、甜燒餅好吃可以點，可以洗掉鹹食的膩感～

平日大概還是排了半小時，內用要自己找位置，整體來說還是可以來吃看看，但如果真的要排更久的話還有別的更好的選擇。",4
29,阜杭豆漿,4.1,21484,"喜歡薄燒餅和焦糖甜餅🥺
鹹豆漿個人覺得不會太鹹～熱呼呼的好吃😋
我是願意排隊吃的🙋‍♀️ …",5
30,阜杭豆漿,4.1,21484,"雖然要排隊，但大約十分鐘就排到了，
可以看到師傅現做的身影，環境很乾淨，
燒餅油條我感覺一般般，但我朋友覺得超好吃，
說油條很厲害，是軟的不會很硬，
豆漿很值得喝，有一股柴燒？的風味，
我覺得很特別，值得試試！
飯糰一般般，
嘗試了鹹豆漿沒想像中可怕，
味道我覺得是好喝的～",4
31,阜杭豆漿,4.1,21484,"我只能說廣告打得很好....實在是不了解排這麼多人的原因，口味只能說一般般...
週日來，這排隊人潮扯到不行，直接排了三個轉角...隊尾在捷運4號出口....總共排了快一小時
真正好吃的，我只推薦焦糖甜餅（35）與蔥花鹹餅（35），外皮酥脆，內餡滋味足。
鹹豆漿（45）跟外面早餐店差不多。
厚燒餅（35）不符合我胃口，口感有點饅頭的感覺？表皮沒有酥脆感
油條（30）也沒酥脆感....

就.....其實整體吃起來真跟一般早餐店差不多，無功無過，但這排隊的時間成本....還是讓外國遊客去消磨吧！",3
32,阜杭豆漿,4.1,21484,"早上9:30到，排了將近一小時的隊伍
好多日本人都來這邊吃！
甜燒餅裡面的糖是流動的～很酥很脆！
薄餅夾蛋吃到驚為天人！
蔥蛋的香氣撲鼻而來，外酥內軟又濕潤
鹹豆漿裡有一些油條，可以吃到麵粉香氣",5
33,阜杭豆漿,4.1,21484,星期日早上排的，630 排到730。個人覺得豆漿飯糰普通，燒餅可以一試。如果店家可以像其它地方一樣把外帶內用分開隊伍就更好,4
34,阜杭豆漿,4.1,21484,平日早上來，大約排半小時左右，薄燒餅油條現吃超讚的，很多外國觀光客來排隊用餐。出餐速度很快！,5
35,阜杭豆漿,4.1,21484,"6:26在善導寺5號出口排隊，6:56換我點餐
吃完排隊人潮大概也是在5號出口，人潮根本沒少
點餐要先確定內用外帶、點飲料，後面才是點餐。
支付方式有現金、全支付（好像還有台灣pay?)
滿滿的一排米其林勳章

鹹豆漿45
蠻香的，但不會太油或太鹹。

薄餅夾油條60
餅是脆的，油條算脆的口感，不會太硬太軟。
包了三層油條，吃的時候要張大嘴巴！

厚餅加蛋50
需要大量咀嚼肌運作，還好加蛋沒有加油條⋯
外皮酥，餅內吃起來的確像饅頭！

想吃很久了，終於吃到，好吃！",5
36,阜杭豆漿,4.1,21484,"以台北市的豆漿來說就非常普通。
鹹豆漿不錯與厚燒餅比較有特色。價格算普通，觀光客會覺得便宜，其他產品也就是一般而已。整體真的是過譽了。
從一樓樓梯入口開始排隊，拿到餐點花17分鐘。如排隊在一樓轉角約35分鐘。
排隊那麼長且那麼久，國外觀光客那麼多，點餐真的很耗時間溝通。雖然有圖片，希望能放大一點。讓人覺得幾乎是結帳人員的問題。動線不好，人員的動作已經盡力快了。
不然應該不會排隊那麼長，還等那麼久。觀光客時間多，其實有很多豆漿店可以選擇。",3
37,阜杭豆漿,4.1,21484,厚餅皮是甜的；薄餅皮是鹹的；豆漿很純濃好喝！蛋餅的蛋是厚的亮眼驚豔！單點油條有好吃到嚇到！,5
38,阜杭豆漿,4.1,21484,"平日上午八點半也是大排長龍，我們不到八點到大概排在還有一樓樓梯口不遠處約第一根柱子，實際等待到拿到餐的時間約為17分鐘，估計從轉角開始算排隊時間至少35分鐘。（但是大多時間都是排到轉角再過去的全聯或思夢樂那邊，等待時間估計起碼一小時喔！）

鹹飯糰：
雖然某間超商有聯名，但現場吃才能吃的真正脆口的老油條，內容物只有肉鬆、老油條、菜埔（另有加蛋的選擇），很簡單但是蠻好吃。個人喜歡這顆飯糰更勝燒餅，但是厚燒餅是比較有特色。

厚蛋夾油條：
厚燒餅吃起來其實很像大餅，紮實的麵粉糰，非常大一個，裡面的油條已經吸收濕氣變成普通油條的口感沒有脆度了，蛋是蔥蛋厚度很足估計有兩顆蛋才有辦法這麼厚，前面覺得還不錯，但是吃幾口後就會覺得蠻乾的，必須配豆漿才吃得下去。小鳥胃的女生估計兩人吃一份就可以了。

蛋餅：
雖然不錯，但就是一般外面有時候也吃得到的那種，比機器餅皮厚，但不是粉漿的，比較帶有Q度。如果沒有足夠大胃建議可以把胃先留給其他餐點。

鹹豆漿：
本人在這間之前好像只喝過其他間一兩次鹹豆漿，這間鹹豆漿蠻順口的，喝的時候很像「把豆腐攪拌成豆花的熱湯」，這樣想可能比較不會抗拒😂個人覺得還算值得一試，聽說加辣油更棒但我沒有試。（不過不管哪間，比起鹹豆漿個人還是更愛甜豆漿，個人心得僅供參考）

甜豆漿（冰）：
吃到最後覺得這碗豆漿才是最耐吃最救命的那碗，什麼東西吃幾口都得配它才能繼續吃得下去，濃郁但是完全不會有任何稠感，是好喝又順口的豆漿，稍微偏甜但是配上其他鹹點沒問題👌

整體來說，是比一般傳統早餐店好吃的，但是要排超過20分鐘的話個人覺得還沒到那種價值，時間多到不夠用或者超級無敵想嘗試的話當然還是推薦。內用座位很多，現場吃應該還是最好吃的。",4
39,阜杭豆漿,4.1,21484,"如果路過可以去排~~還不錯吃
從捷運站開始排隊大概30分鐘而已
但是要早點去 因為太晚去只剩下厚/薄燒餅、甜餅、豆漿 但吃起來真不錯~~
但如果要特地座一小時的車過去我可能就還好了☺️
結帳速度真的很快~~
不會排很久用餐區有冷氣算舒服的用餐區☺️",5
40,阜杭豆漿,4.1,21484,"雖然隊伍很長，但工作人員動作很快，鹹豆漿加了吻仔魚香菜跟芹菜還有酸菜，加上現炸油條好吃。
薄餅加蛋也好吃",5
41,阜杭豆漿,4.1,21484,"週日6:10-7:10約排了一小時，排隊人群移動速度很快但實際隊伍很長，會讓人誤以為快排到了😂。

厚燒餅+蛋真的超級美味！如果讓我選擇我還是願意排隊購買，但會選擇離峰時段",4
42,阜杭豆漿,4.1,21484,"早上六點多去排隊已經到一樓轉角
選擇厚蛋燒餅加蛋加油條
此次買的燒餅有燒焦
份量很大 加了鹹豆漿一份吃不完",4
43,阜杭豆漿,4.1,21484,"厚燒餅麵體比較有咬勁我自己也覺得厚燒餅本人蠻紮實的
薄燒餅咬起來有酥皮感，但沒有千層的酥派感（有點外酥內軟？但裡面的軟又不是特別偏乾或特別軟）
鹹豆漿很特別，還有蝦皮？
感覺鹹豆漿可以加辣，會更提味
沒加辣我已覺得吃起來像鹹豆花
冰豆漿有一定的甜度（我覺得有點小甜）
蛋餅：覺得普通

*整體:
如果不排隊，可考慮嚐鮮看看（回購）鹹豆漿
如果要排隊，會先考慮其他家
11/26 從一樓全聯前排隊到拿到餐點，共花費86分鐘",3
44,阜杭豆漿,4.1,21484,"是我吃過最美味的中式傳統早餐
✅ 厚燒餅夾蛋
✅ 蛋餅
✅ 豆漿
都非常推薦!!! 味道、口感跟外面早餐店完全不同",4
45,阜杭豆漿,4.1,21484,見到好多人排隊！咸豆漿好味！但厚疍夾油條不是現做，所以餅已經不脆了，失去爐燒的意義，不好吃👎名過於實！,1
46,阜杭豆漿,4.1,21484,多次獲得米其林美食認證，狂吸知名到外國觀光客大駕光臨。燒餅系列夾蛋夾油條和鹹豆漿都不能錯過，結帳速度很快，可以用全支付，當正餐吃完就飽了，很過癮！,5
47,阜杭豆漿,4.1,21484,"今天跟爸媽出門
不知道要去哪裡
走到公車站
307公車來了
先上車吧
爸爸在車上手機看了看
放下
我問決定要去哪了嗎
他說沒有
看著一站一站開過
心想不會就這樣做到總站吧
過西門
到北車
我說還是我們去吃阜杭
聽他們說好吃
但我沒去過
因為知道要排隊
所以不想去

他們說好啊
就在善導寺下車

就排到樓下
然後我們開始排後
後面有排了一大串人
好誇張
觀光客居多

平日人也這麼多
每次看到排隊就會卻步

心想我才不會為了吃
去排隊
除非親友想吃
才會陪他們一起排

鹹豆漿好吃
冰豆漿有糖好喝
熱米漿還好
厚燒餅好吃
我喜歡沾鹹豆漿吃
焦糖甜餅還沒吃

結束",5
48,阜杭豆漿,4.1,21484,"不管幾點抵達，永遠都是需要排隊⋯
至少一個半小時起跳，我早已司空見慣，只能說美味值得等待～

最愛厚燒餅夾蛋 推推～",5
49,阜杭豆漿,4.1,21484,"2025/1/15早上來訪 還是排隊了許久時間，真的藥要有耐性才能吃到名店呀！

雖然都一定會點「燒餅加蛋」，但陪伴家人吃過3-4次的我～ 還是極力大力推薦「(31號)焦糖甜餅」真的好好好好吃，強力推薦一定要點呀！但大家都只有點「燒餅」，不知道甜餅的厲害！哈哈！
請大家務必要試試！不要錯過！",4
50,阜杭豆漿,4.1,21484,"善導寺5號出口

厚燒餅蔥蛋、飯糰、豆漿、鹹豆漿、甜燒餅
點了這些東西東西都很好吃

但要推薦的話一定是～鹹豆漿
原本無法理解這個東西是在吃什麼意思？
在這裡找到了答案

點完餐後
店員立刻用流利的日文
幫後面的客人點餐
這種對外國觀光客親切又便利的店
一定要推薦上去！",5
51,阜杭豆漿,4.1,21484,"販售的品項不多、很單純～
燒餅油條、豆漿等等
給我的感覺是，精專於燒餅
難怪可以連續好幾年獲得米其林推薦

真的很好吃 👍
油條給很多、酥酥脆脆
燒餅本身也是酥的

鹹豆漿調味很香
一碗下去飽足感滿滿

看評論說飯團很油，怕消化不良
就沒有再點飯糰

難怪很多人都要排隊
出餐速度非常快，所以等一下也不至於等太久",5
