,text,rating,sentence,word,label,keyword,index,sentiment_score,sentiment
10,"路過多次，並沒有留意到這家餐廳，畢竟美式餐廳通常不在一家人選項內，有的話通常就是漢堡王或是Friday s。
這天剛好有任務在附近，為了解決晚餐，孩子挑中了這裡，週六晚上六點半高朋滿座，原本只剩門外一張桌子，幸好很快就等到室內用餐區，而且聽說後面19：30還有20多人的團體預約。
分別點了兩組漢堡套餐、沙拉套餐及肋排套餐，大家吃得津津有味，解決不完的份量最後打包帶回，唯一要留意的是飲料（檸檬紅茶）很甜，但好像是機器設定的關係，所以怕太甜得加水喝。",5,幸好很快就等到室內用餐區,幸好 很快 室 用餐 區,時間,"餐廳, 套餐, 份量, 帶回, 晚餐",1,0.5540859056367167,正面
11,"路過多次，並沒有留意到這家餐廳，畢竟美式餐廳通常不在一家人選項內，有的話通常就是漢堡王或是Friday s。
這天剛好有任務在附近，為了解決晚餐，孩子挑中了這裡，週六晚上六點半高朋滿座，原本只剩門外一張桌子，幸好很快就等到室內用餐區，而且聽說後面19：30還有20多人的團體預約。
分別點了兩組漢堡套餐、沙拉套餐及肋排套餐，大家吃得津津有味，解決不完的份量最後打包帶回，唯一要留意的是飲料（檸檬紅茶）很甜，但好像是機器設定的關係，所以怕太甜得加水喝。",5,而且聽說後面19,聽 說後面 19,其他,"餐廳, 套餐, 份量, 帶回, 晚餐",1,0.19157189510585104,負面
12,"路過多次，並沒有留意到這家餐廳，畢竟美式餐廳通常不在一家人選項內，有的話通常就是漢堡王或是Friday s。
這天剛好有任務在附近，為了解決晚餐，孩子挑中了這裡，週六晚上六點半高朋滿座，原本只剩門外一張桌子，幸好很快就等到室內用餐區，而且聽說後面19：30還有20多人的團體預約。
分別點了兩組漢堡套餐、沙拉套餐及肋排套餐，大家吃得津津有味，解決不完的份量最後打包帶回，唯一要留意的是飲料（檸檬紅茶）很甜，但好像是機器設定的關係，所以怕太甜得加水喝。",5,30還有20多人的團體預約,30 20 多人 團體 預約,其他,"餐廳, 套餐, 份量, 帶回, 晚餐",1,0.02105034491061719,負面
13,"路過多次，並沒有留意到這家餐廳，畢竟美式餐廳通常不在一家人選項內，有的話通常就是漢堡王或是Friday s。
這天剛好有任務在附近，為了解決晚餐，孩子挑中了這裡，週六晚上六點半高朋滿座，原本只剩門外一張桌子，幸好很快就等到室內用餐區，而且聽說後面19：30還有20多人的團體預約。
分別點了兩組漢堡套餐、沙拉套餐及肋排套餐，大家吃得津津有味，解決不完的份量最後打包帶回，唯一要留意的是飲料（檸檬紅茶）很甜，但好像是機器設定的關係，所以怕太甜得加水喝。",5,分別點了兩組漢堡套餐、沙拉套餐及肋排套餐,分別點 兩 組漢堡 套餐 沙拉 套餐 肋排 套餐,食物,"餐廳, 套餐, 份量, 帶回, 晚餐",1,0.5161503753822609,正面
14,"路過多次，並沒有留意到這家餐廳，畢竟美式餐廳通常不在一家人選項內，有的話通常就是漢堡王或是Friday s。
這天剛好有任務在附近，為了解決晚餐，孩子挑中了這裡，週六晚上六點半高朋滿座，原本只剩門外一張桌子，幸好很快就等到室內用餐區，而且聽說後面19：30還有20多人的團體預約。
分別點了兩組漢堡套餐、沙拉套餐及肋排套餐，大家吃得津津有味，解決不完的份量最後打包帶回，唯一要留意的是飲料（檸檬紅茶）很甜，但好像是機器設定的關係，所以怕太甜得加水喝。",5,大家吃得津津有味,吃 津津有味,食物,"餐廳, 套餐, 份量, 帶回, 晚餐",1,0.9509959108547356,正面
15,"路過多次，並沒有留意到這家餐廳，畢竟美式餐廳通常不在一家人選項內，有的話通常就是漢堡王或是Friday s。
這天剛好有任務在附近，為了解決晚餐，孩子挑中了這裡，週六晚上六點半高朋滿座，原本只剩門外一張桌子，幸好很快就等到室內用餐區，而且聽說後面19：30還有20多人的團體預約。
分別點了兩組漢堡套餐、沙拉套餐及肋排套餐，大家吃得津津有味，解決不完的份量最後打包帶回，唯一要留意的是飲料（檸檬紅茶）很甜，但好像是機器設定的關係，所以怕太甜得加水喝。",5,解決不完的份量最後打包帶回,解決 完 份量 最 後 打包 帶回,食物,"餐廳, 套餐, 份量, 帶回, 晚餐",1,0.358628231477057,負面
16,"路過多次，並沒有留意到這家餐廳，畢竟美式餐廳通常不在一家人選項內，有的話通常就是漢堡王或是Friday s。
這天剛好有任務在附近，為了解決晚餐，孩子挑中了這裡，週六晚上六點半高朋滿座，原本只剩門外一張桌子，幸好很快就等到室內用餐區，而且聽說後面19：30還有20多人的團體預約。
分別點了兩組漢堡套餐、沙拉套餐及肋排套餐，大家吃得津津有味，解決不完的份量最後打包帶回，唯一要留意的是飲料（檸檬紅茶）很甜，但好像是機器設定的關係，所以怕太甜得加水喝。",5,唯一要留意的是飲料（檸檬紅茶）很甜,唯一 留意 飲料 檸檬紅 茶 很甜,食物,"餐廳, 套餐, 份量, 帶回, 晚餐",1,0.9935353412049112,正面
17,"路過多次，並沒有留意到這家餐廳，畢竟美式餐廳通常不在一家人選項內，有的話通常就是漢堡王或是Friday s。
這天剛好有任務在附近，為了解決晚餐，孩子挑中了這裡，週六晚上六點半高朋滿座，原本只剩門外一張桌子，幸好很快就等到室內用餐區，而且聽說後面19：30還有20多人的團體預約。
分別點了兩組漢堡套餐、沙拉套餐及肋排套餐，大家吃得津津有味，解決不完的份量最後打包帶回，唯一要留意的是飲料（檸檬紅茶）很甜，但好像是機器設定的關係，所以怕太甜得加水喝。",5,但好像是機器設定的關係,好像 機器 設定 的關 係,其他,"餐廳, 套餐, 份量, 帶回, 晚餐",1,0.9085883763239516,正面
18,"路過多次，並沒有留意到這家餐廳，畢竟美式餐廳通常不在一家人選項內，有的話通常就是漢堡王或是Friday s。
這天剛好有任務在附近，為了解決晚餐，孩子挑中了這裡，週六晚上六點半高朋滿座，原本只剩門外一張桌子，幸好很快就等到室內用餐區，而且聽說後面19：30還有20多人的團體預約。
分別點了兩組漢堡套餐、沙拉套餐及肋排套餐，大家吃得津津有味，解決不完的份量最後打包帶回，唯一要留意的是飲料（檸檬紅茶）很甜，但好像是機器設定的關係，所以怕太甜得加水喝。",5,所以怕太甜得加水喝,太 甜 加水 喝,食物,"餐廳, 套餐, 份量, 帶回, 晚餐",1,0.12485864801353397,負面
19,"餐點皆為套餐，隨餐附生菜沙拉及脆薯，還有無限續杯的飲料

漢堡有兩片切達起士，三明治竟然是三片吐司，份量很夠，肯定能飽餐一頓，推推",5,餐點皆為套餐,餐點 皆 套餐,食物,"套餐, 飽餐, 份量, 隨餐, 生菜沙拉",2,0.5677732611596815,正面
20,"餐點皆為套餐，隨餐附生菜沙拉及脆薯，還有無限續杯的飲料

漢堡有兩片切達起士，三明治竟然是三片吐司，份量很夠，肯定能飽餐一頓，推推",5,隨餐附生菜沙拉及脆薯,隨餐 附 生菜沙拉 脆薯,食物,"套餐, 飽餐, 份量, 隨餐, 生菜沙拉",2,0.299321715179901,負面
21,"餐點皆為套餐，隨餐附生菜沙拉及脆薯，還有無限續杯的飲料

漢堡有兩片切達起士，三明治竟然是三片吐司，份量很夠，肯定能飽餐一頓，推推",5,還有無限續杯的飲料,無限續 杯 飲料,食物,"套餐, 飽餐, 份量, 隨餐, 生菜沙拉",2,0.39814750945874244,負面
22,"餐點皆為套餐，隨餐附生菜沙拉及脆薯，還有無限續杯的飲料

漢堡有兩片切達起士，三明治竟然是三片吐司，份量很夠，肯定能飽餐一頓，推推",5,漢堡有兩片切達起士,漢堡 兩片 切達 起士,其他,"套餐, 飽餐, 份量, 隨餐, 生菜沙拉",2,0.37165162461671686,負面
23,"餐點皆為套餐，隨餐附生菜沙拉及脆薯，還有無限續杯的飲料

漢堡有兩片切達起士，三明治竟然是三片吐司，份量很夠，肯定能飽餐一頓，推推",5,三明治竟然是三片吐司,三明治 三片 吐司,其他,"套餐, 飽餐, 份量, 隨餐, 生菜沙拉",2,0.4453150750988878,負面
24,"餐點皆為套餐，隨餐附生菜沙拉及脆薯，還有無限續杯的飲料

漢堡有兩片切達起士，三明治竟然是三片吐司，份量很夠，肯定能飽餐一頓，推推",5,份量很夠,份量 很夠,食物,"套餐, 飽餐, 份量, 隨餐, 生菜沙拉",2,0.8251282597655987,正面
25,"餐點皆為套餐，隨餐附生菜沙拉及脆薯，還有無限續杯的飲料

漢堡有兩片切達起士，三明治竟然是三片吐司，份量很夠，肯定能飽餐一頓，推推",5,肯定能飽餐一頓,肯定 能飽餐 一頓,食物,"套餐, 飽餐, 份量, 隨餐, 生菜沙拉",2,0.24372281971151732,負面
26,"餐點皆為套餐，隨餐附生菜沙拉及脆薯，還有無限續杯的飲料

漢堡有兩片切達起士，三明治竟然是三片吐司，份量很夠，肯定能飽餐一頓，推推",5,推推,推推,其他,"套餐, 飽餐, 份量, 隨餐, 生菜沙拉",2,0.23450952494752575,負面
27,"最喜歡薯條🍟比連鎖速食店好吃很多😋已經回訪至少30次以上，飲料可以無限續杯。唯一缺點只有覺得牛漢堡肉很普通🥲內用座位蠻擠的，很容易碰到隔壁桌的客人。
停車可以到萬興國小地下停車場走過去大約3分鐘🅿️",5,最喜歡薯條🍟比連鎖速食店好吃很多😋已經回訪至少30次以上,最喜歡 薯條 🍟 比連鎖 速食店 好吃 😋 已經 回訪 至少 30 次 以上,食物,"好吃, 缺點, 無限續杯, 客人, 萬興國",3,0.060740691939078495,負面
28,"最喜歡薯條🍟比連鎖速食店好吃很多😋已經回訪至少30次以上，飲料可以無限續杯。唯一缺點只有覺得牛漢堡肉很普通🥲內用座位蠻擠的，很容易碰到隔壁桌的客人。
停車可以到萬興國小地下停車場走過去大約3分鐘🅿️",5,飲料可以無限續杯,飲料 無限續 杯,食物,"好吃, 缺點, 無限續杯, 客人, 萬興國",3,0.44767845850986676,負面
29,"最喜歡薯條🍟比連鎖速食店好吃很多😋已經回訪至少30次以上，飲料可以無限續杯。唯一缺點只有覺得牛漢堡肉很普通🥲內用座位蠻擠的，很容易碰到隔壁桌的客人。
停車可以到萬興國小地下停車場走過去大約3分鐘🅿️",5,唯一缺點只有覺得牛漢堡肉很普通🥲內用座位蠻擠的,唯一 缺點 覺得 牛漢堡 肉 普通 🥲 內用 座位 擠,食物,"好吃, 缺點, 無限續杯, 客人, 萬興國",3,0.2817365599733763,負面
30,"最喜歡薯條🍟比連鎖速食店好吃很多😋已經回訪至少30次以上，飲料可以無限續杯。唯一缺點只有覺得牛漢堡肉很普通🥲內用座位蠻擠的，很容易碰到隔壁桌的客人。
停車可以到萬興國小地下停車場走過去大約3分鐘🅿️",5,很容易碰到隔壁桌的客人,容易 碰到 隔壁 桌 客人,其他,"好吃, 缺點, 無限續杯, 客人, 萬興國",3,0.13201414145711943,負面
31,"最喜歡薯條🍟比連鎖速食店好吃很多😋已經回訪至少30次以上，飲料可以無限續杯。唯一缺點只有覺得牛漢堡肉很普通🥲內用座位蠻擠的，很容易碰到隔壁桌的客人。
停車可以到萬興國小地下停車場走過去大約3分鐘🅿️",5,停車可以到萬興國小地下停車場走過去大約3分鐘🅿️,停車 萬興國 小 地下 停車場 走過 分鐘 🅿 ️,時間,"好吃, 缺點, 無限續杯, 客人, 萬興國",3,0.8204783045788371,正面
32,"這家來了至少20次以上了啦！
有CP值也是漢堡好吃的店。
只能說我超愛的，所以即使要坐很久的車到政大，我還是一兩個月都會來一次。",4,這家來了至少20次以上了啦,這家來 至少 20 次 以上,其他,"漢堡, 超愛, 好吃, 只能",4,0.4312521437074045,負面
33,"這家來了至少20次以上了啦！
有CP值也是漢堡好吃的店。
只能說我超愛的，所以即使要坐很久的車到政大，我還是一兩個月都會來一次。",4,有CP值也是漢堡好吃的店,CP值 漢堡 好吃 店,食物,"漢堡, 超愛, 好吃, 只能",4,0.3750304101699218,負面
34,"這家來了至少20次以上了啦！
有CP值也是漢堡好吃的店。
只能說我超愛的，所以即使要坐很久的車到政大，我還是一兩個月都會來一次。",4,只能說我超愛的,只能 說 超愛的,其他,"漢堡, 超愛, 好吃, 只能",4,0.7520863525143654,正面
35,"這家來了至少20次以上了啦！
有CP值也是漢堡好吃的店。
只能說我超愛的，所以即使要坐很久的車到政大，我還是一兩個月都會來一次。",4,所以即使要坐很久的車到政大,坐 久 車到 政大,時間,"漢堡, 超愛, 好吃, 只能",4,0.8660582270846032,正面
36,"這家來了至少20次以上了啦！
有CP值也是漢堡好吃的店。
只能說我超愛的，所以即使要坐很久的車到政大，我還是一兩個月都會來一次。",4,我還是一兩個月都會來一次,兩個 月 一次,其他,"漢堡, 超愛, 好吃, 只能",4,0.045420253787257225,負面
37,"美味可口,門口騎樓用餐區,常有人在抽菸,煙味都飄進室內用餐區.這真的不OK.",4,"美味可口,門口騎樓用餐區,常有人在抽菸,煙味都飄進室內用餐區.這真的不OK.",美味可口 門口 騎樓 用餐 區 常有 人 抽 菸 煙味 飄 進室 用餐 區 真的 OK,食物,"用餐, 飄進, 煙味, 騎樓",5,0.014583776608814603,負面
38,"氛圍感十足的美式漢堡餐廳
漢堡份量大絕對吃得飽，且還有暢飲的飲料
如果想吃精緻可以考慮早午餐及歐姆系列
尤其是雞腿歐姆兼顧美味與CP值
木盆沙拉也絕對是大多數人可以吃飽的份量",4,氛圍感十足的美式漢堡餐廳,氛圍 感 十足 美式 漢堡 餐廳,環境,"漢堡, 美式, 飲料, 考慮, 暢飲",6,0.9728225449191239,正面
39,"氛圍感十足的美式漢堡餐廳
漢堡份量大絕對吃得飽，且還有暢飲的飲料
如果想吃精緻可以考慮早午餐及歐姆系列
尤其是雞腿歐姆兼顧美味與CP值
木盆沙拉也絕對是大多數人可以吃飽的份量",4,漢堡份量大絕對吃得飽,漢堡 份量 大絕 吃,食物,"漢堡, 美式, 飲料, 考慮, 暢飲",6,0.6638008176954113,正面
40,"氛圍感十足的美式漢堡餐廳
漢堡份量大絕對吃得飽，且還有暢飲的飲料
如果想吃精緻可以考慮早午餐及歐姆系列
尤其是雞腿歐姆兼顧美味與CP值
木盆沙拉也絕對是大多數人可以吃飽的份量",4,且還有暢飲的飲料,暢飲 飲料,食物,"漢堡, 美式, 飲料, 考慮, 暢飲",6,0.477031390449808,負面
41,"氛圍感十足的美式漢堡餐廳
漢堡份量大絕對吃得飽，且還有暢飲的飲料
如果想吃精緻可以考慮早午餐及歐姆系列
尤其是雞腿歐姆兼顧美味與CP值
木盆沙拉也絕對是大多數人可以吃飽的份量",4,如果想吃精緻可以考慮早午餐及歐姆系列,想 吃 精 緻 考慮 早 午餐 歐姆 系列,食物,"漢堡, 美式, 飲料, 考慮, 暢飲",6,0.9570271976956676,正面
42,"氛圍感十足的美式漢堡餐廳
漢堡份量大絕對吃得飽，且還有暢飲的飲料
如果想吃精緻可以考慮早午餐及歐姆系列
尤其是雞腿歐姆兼顧美味與CP值
木盆沙拉也絕對是大多數人可以吃飽的份量",4,尤其是雞腿歐姆兼顧美味與CP值,尤其 雞 腿 歐姆 兼顧 美味 CP值,食物,"漢堡, 美式, 飲料, 考慮, 暢飲",6,0.9490195232332196,正面
43,"氛圍感十足的美式漢堡餐廳
漢堡份量大絕對吃得飽，且還有暢飲的飲料
如果想吃精緻可以考慮早午餐及歐姆系列
尤其是雞腿歐姆兼顧美味與CP值
木盆沙拉也絕對是大多數人可以吃飽的份量",4,木盆沙拉也絕對是大多數人可以吃飽的份量,木盆 沙拉 數人 吃 份量,食物,"漢堡, 美式, 飲料, 考慮, 暢飲",6,0.583294737589376,正面
44,好吃的美式漢堡！價格平民但用料實在、肉量很夠，薯條也炸的酥脆💯💯重點是不用服務費～ 優質店家，推推✨✨照片是花生醬雞腿堡和馬林魚牛肉漢堡🍔,5,好吃的美式漢堡,好吃 美式 漢堡,食物,"漢堡, 平民, 價格, 推推, 服務",7,0.5211734321514672,正面
45,好吃的美式漢堡！價格平民但用料實在、肉量很夠，薯條也炸的酥脆💯💯重點是不用服務費～ 優質店家，推推✨✨照片是花生醬雞腿堡和馬林魚牛肉漢堡🍔,5,價格平民但用料實在、肉量很夠,價格 平民 用料 實在 肉量 很夠,食物,"漢堡, 平民, 價格, 推推, 服務",7,0.93077777434464,正面
46,好吃的美式漢堡！價格平民但用料實在、肉量很夠，薯條也炸的酥脆💯💯重點是不用服務費～ 優質店家，推推✨✨照片是花生醬雞腿堡和馬林魚牛肉漢堡🍔,5,薯條也炸的酥脆💯💯重點是不用服務費～,薯條 炸 酥脆 💯 💯 重點 不用 服務費,食物,"漢堡, 平民, 價格, 推推, 服務",7,0.005191444107855103,負面
47,好吃的美式漢堡！價格平民但用料實在、肉量很夠，薯條也炸的酥脆💯💯重點是不用服務費～ 優質店家，推推✨✨照片是花生醬雞腿堡和馬林魚牛肉漢堡🍔,5,優質店家,優質 店家,服務,"漢堡, 平民, 價格, 推推, 服務",7,0.5486976325915107,正面
48,好吃的美式漢堡！價格平民但用料實在、肉量很夠，薯條也炸的酥脆💯💯重點是不用服務費～ 優質店家，推推✨✨照片是花生醬雞腿堡和馬林魚牛肉漢堡🍔,5,推推✨✨照片是花生醬雞腿堡和馬林魚牛肉漢堡🍔,推推 ✨ ✨ 照片 花生 醬雞 腿 堡 馬 林魚 牛肉 漢堡 🍔,食物,"漢堡, 平民, 價格, 推推, 服務",7,0.01972978335698561,負面
49,"熔岩花生醬牛肉堡：花生醬濃稠、肉排多汁、酸黃瓜解膩
香炒洋蔥蘑菇牛肉堡：炒鍋的蘑菇、洋蔥配肉排好吃
薯條是脆薯好吃",4,熔岩花生醬牛肉堡,熔岩 花生 醬 牛肉 堡,食物,"肉排, 好吃, 花生, 牛肉, 洋蔥",8,0.08751552422074727,負面
50,"熔岩花生醬牛肉堡：花生醬濃稠、肉排多汁、酸黃瓜解膩
香炒洋蔥蘑菇牛肉堡：炒鍋的蘑菇、洋蔥配肉排好吃
薯條是脆薯好吃",4,花生醬濃稠、肉排多汁、酸黃瓜解膩,花生 醬 濃稠 肉排 多汁 酸黃瓜 解膩,食物,"肉排, 好吃, 花生, 牛肉, 洋蔥",8,0.23585059440618172,負面
51,"熔岩花生醬牛肉堡：花生醬濃稠、肉排多汁、酸黃瓜解膩
香炒洋蔥蘑菇牛肉堡：炒鍋的蘑菇、洋蔥配肉排好吃
薯條是脆薯好吃",4,香炒洋蔥蘑菇牛肉堡,香 炒洋蔥 蘑菇 牛肉 堡,食物,"肉排, 好吃, 花生, 牛肉, 洋蔥",8,0.37413934791225145,負面
52,"熔岩花生醬牛肉堡：花生醬濃稠、肉排多汁、酸黃瓜解膩
香炒洋蔥蘑菇牛肉堡：炒鍋的蘑菇、洋蔥配肉排好吃
薯條是脆薯好吃",4,炒鍋的蘑菇、洋蔥配肉排好吃,炒鍋 蘑菇 洋蔥配 肉排 好吃,食物,"肉排, 好吃, 花生, 牛肉, 洋蔥",8,0.5787499969040403,正面
53,"熔岩花生醬牛肉堡：花生醬濃稠、肉排多汁、酸黃瓜解膩
香炒洋蔥蘑菇牛肉堡：炒鍋的蘑菇、洋蔥配肉排好吃
薯條是脆薯好吃",4,薯條是脆薯好吃,薯條 脆薯 好吃,食物,"肉排, 好吃, 花生, 牛肉, 洋蔥",8,0.2272468104759403,負面
54,上菜速度快，有點套餐的話飲料可以先續杯，餐點份量很大，而且口味很不錯！會想經常來吃的店！推薦👍,5,上菜速度快,上菜 速度,時間,"飲料, 份量, 餐點, 先續杯, 速度",9,0.7823929962387013,正面
55,上菜速度快，有點套餐的話飲料可以先續杯，餐點份量很大，而且口味很不錯！會想經常來吃的店！推薦👍,5,有點套餐的話飲料可以先續杯,有點 套餐 話 飲料 先續 杯,食物,"飲料, 份量, 餐點, 先續杯, 速度",9,0.2302402578715378,負面
56,上菜速度快，有點套餐的話飲料可以先續杯，餐點份量很大，而且口味很不錯！會想經常來吃的店！推薦👍,5,餐點份量很大,餐點 份量 很大,食物,"飲料, 份量, 餐點, 先續杯, 速度",9,0.5925936958708491,正面
57,上菜速度快，有點套餐的話飲料可以先續杯，餐點份量很大，而且口味很不錯！會想經常來吃的店！推薦👍,5,而且口味很不錯,口味 很不錯,食物,"飲料, 份量, 餐點, 先續杯, 速度",9,0.9430858856649557,正面
58,上菜速度快，有點套餐的話飲料可以先續杯，餐點份量很大，而且口味很不錯！會想經常來吃的店！推薦👍,5,會想經常來吃的店,會想 經常來 吃 店,食物,"飲料, 份量, 餐點, 先續杯, 速度",9,0.3888407045801694,負面
59,上菜速度快，有點套餐的話飲料可以先續杯，餐點份量很大，而且口味很不錯！會想經常來吃的店！推薦👍,5,推薦👍,推薦 👍,服務,"飲料, 份量, 餐點, 先續杯, 速度",9,0.3210279805832801,負面
60,餐點，服務，氣氛都不錯。餐點份量足。,5,餐點,餐點,食物,"餐點, 氣氛, 服務, 份量",10,0.5803645342853514,正面
61,餐點，服務，氣氛都不錯。餐點份量足。,5,服務,服務,服務,"餐點, 氣氛, 服務, 份量",10,0.31730863798900766,負面
62,餐點，服務，氣氛都不錯。餐點份量足。,5,氣氛都不錯,氣氛 不錯,環境,"餐點, 氣氛, 服務, 份量",10,0.7860978093351532,正面
