,text,rating,sentence,word,label,keyword,index,sentiment_score,sentiment
10,"星期五早上8點多來到阜杭豆漿，現場人潮很多，排隊大約等了40到50分鐘才終於吃到。雖然排隊時間不短，但整體動線還算順暢，服務人員也蠻有效率的。

內用區座位蠻多的，但人多的時候環境會比較吵雜一點，不太適合悠閒用餐。不過餐點的部分表現不錯，豆漿香濃、燒餅酥脆，搭配蛋餅、油條的組合經典又滿足，值得一試。

整體來說是值得一來的老字號早餐店，但建議避開尖峰時段，會吃得比較輕鬆愉快。",4,豆漿香濃、燒餅酥脆,豆漿 香濃 燒餅 酥脆,食物,"豆漿, 人潮, 值得, 排隊, 服務",1,0.6720554508653078,正面
11,"星期五早上8點多來到阜杭豆漿，現場人潮很多，排隊大約等了40到50分鐘才終於吃到。雖然排隊時間不短，但整體動線還算順暢，服務人員也蠻有效率的。

內用區座位蠻多的，但人多的時候環境會比較吵雜一點，不太適合悠閒用餐。不過餐點的部分表現不錯，豆漿香濃、燒餅酥脆，搭配蛋餅、油條的組合經典又滿足，值得一試。

整體來說是值得一來的老字號早餐店，但建議避開尖峰時段，會吃得比較輕鬆愉快。",4,搭配蛋餅、油條的組合經典又滿足,搭配 蛋餅 油條 組合 經典 滿足,食物,"豆漿, 人潮, 值得, 排隊, 服務",1,0.07246620294850192,負面
12,"星期五早上8點多來到阜杭豆漿，現場人潮很多，排隊大約等了40到50分鐘才終於吃到。雖然排隊時間不短，但整體動線還算順暢，服務人員也蠻有效率的。

內用區座位蠻多的，但人多的時候環境會比較吵雜一點，不太適合悠閒用餐。不過餐點的部分表現不錯，豆漿香濃、燒餅酥脆，搭配蛋餅、油條的組合經典又滿足，值得一試。

整體來說是值得一來的老字號早餐店，但建議避開尖峰時段，會吃得比較輕鬆愉快。",4,值得一試,值得 一試,其他,"豆漿, 人潮, 值得, 排隊, 服務",1,0.5533964107144148,正面
13,"星期五早上8點多來到阜杭豆漿，現場人潮很多，排隊大約等了40到50分鐘才終於吃到。雖然排隊時間不短，但整體動線還算順暢，服務人員也蠻有效率的。

內用區座位蠻多的，但人多的時候環境會比較吵雜一點，不太適合悠閒用餐。不過餐點的部分表現不錯，豆漿香濃、燒餅酥脆，搭配蛋餅、油條的組合經典又滿足，值得一試。

整體來說是值得一來的老字號早餐店，但建議避開尖峰時段，會吃得比較輕鬆愉快。",4,整體來說是值得一來的老字號早餐店,整體 說 值得 老字號 早餐 店,食物,"豆漿, 人潮, 值得, 排隊, 服務",1,0.8428340179183664,正面
14,"星期五早上8點多來到阜杭豆漿，現場人潮很多，排隊大約等了40到50分鐘才終於吃到。雖然排隊時間不短，但整體動線還算順暢，服務人員也蠻有效率的。

內用區座位蠻多的，但人多的時候環境會比較吵雜一點，不太適合悠閒用餐。不過餐點的部分表現不錯，豆漿香濃、燒餅酥脆，搭配蛋餅、油條的組合經典又滿足，值得一試。

整體來說是值得一來的老字號早餐店，但建議避開尖峰時段，會吃得比較輕鬆愉快。",4,但建議避開尖峰時段,建議 避開 尖峰 時段,其他,"豆漿, 人潮, 值得, 排隊, 服務",1,0.4631062773985808,負面
15,"星期五早上8點多來到阜杭豆漿，現場人潮很多，排隊大約等了40到50分鐘才終於吃到。雖然排隊時間不短，但整體動線還算順暢，服務人員也蠻有效率的。

內用區座位蠻多的，但人多的時候環境會比較吵雜一點，不太適合悠閒用餐。不過餐點的部分表現不錯，豆漿香濃、燒餅酥脆，搭配蛋餅、油條的組合經典又滿足，值得一試。

整體來說是值得一來的老字號早餐店，但建議避開尖峰時段，會吃得比較輕鬆愉快。",4,會吃得比較輕鬆愉快,吃 輕 鬆 愉快,食物,"豆漿, 人潮, 值得, 排隊, 服務",1,0.0530679341793181,負面
16,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,五號出口出來即可看到排隊隊伍,五號 出口 即可 看到 排隊 隊伍,時間,"座位, 油條, 好吃, 沒有, 豆漿",2,0.43627294559671015,負面
17,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,店面在2樓,店面 樓,其他,"座位, 油條, 好吃, 沒有, 豆漿",2,0.1429272729742984,負面
18,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,點完餐,點完餐,其他,"座位, 油條, 好吃, 沒有, 豆漿",2,0.7104387280699809,正面
19,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,自行找座位入座,自行 找 座位 入座,環境,"座位, 油條, 好吃, 沒有, 豆漿",2,0.18831033495771932,負面
20,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,座位是像美食街座位一樣,座位 美食街 座位,食物,"座位, 油條, 好吃, 沒有, 豆漿",2,0.6527366253321087,正面
21,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,與二樓其他餐廳共用,二樓 餐廳 共用,其他,"座位, 油條, 好吃, 沒有, 豆漿",2,0.7331445698769249,正面
22,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,要自行收餐盤至回收區,自行 收餐 盤 回收 區,其他,"座位, 油條, 好吃, 沒有, 豆漿",2,0.0013920001062335263,負面
23,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,不能刷卡,刷卡,其他,"座位, 油條, 好吃, 沒有, 豆漿",2,0.10818153893131832,負面
24,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,看起來只有全支付,看起 全 支付,其他,"座位, 油條, 好吃, 沒有, 豆漿",2,0.46899846617776986,負面
25,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,但不確定,確定,其他,"座位, 油條, 好吃, 沒有, 豆漿",2,0.34527875471283087,負面
26,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,近中午來排隊,中午 排隊,時間,"座位, 油條, 好吃, 沒有, 豆漿",2,0.3845981765873674,負面
27,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,排了30分鐘,排 30 分鐘,時間,"座位, 油條, 好吃, 沒有, 豆漿",2,0.5194428478821141,正面
28,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,過十一點半在隊伍時,十一 點半 隊伍 時,其他,"座位, 油條, 好吃, 沒有, 豆漿",2,0.08657213548402865,負面
29,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,聽到店家告知油條和飯糰已賣完,聽到 店家 告知 油條 飯 糰 已 賣 完,食物,"座位, 油條, 好吃, 沒有, 豆漿",2,0.04061856514394613,負面
30,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,這樣也好,,其他,"座位, 油條, 好吃, 沒有, 豆漿",2,0.0758356057334657,負面
31,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,省得選擇困難,選擇 困難,其他,"座位, 油條, 好吃, 沒有, 豆漿",2,0.10892167107591066,負面
32,"五號出口出來即可看到排隊隊伍，店面在2樓，點完餐，自行找座位入座。座位是像美食街座位一樣，與二樓其他餐廳共用。要自行收餐盤至回收區。不能刷卡，看起來只有全支付，但不確定。近中午來排隊，排了30分鐘。
過十一點半在隊伍時，聽到店家告知油條和飯糰已賣完。這樣也好，省得選擇困難。豆漿的有焦味的那種，我個人喜歡沒有焦味的。豆漿就冰的熱的可以選，沒有甜度的調整。鹹豆漿的油條還是有，口味平實，不會特別酸或其他刺激的味道，適合沒吃過鹹豆漿的人試試，雖然說沒有油條了，但鹹豆漿的油條還是有的，油條真的超神，口感跟一般油條不一樣，比較紮實，重點是，泡很久還是有脆度和口感，好愛。蛋餅好好吃，雖然台灣其他地方也是有相同好吃等級的蛋餅。厚餅非常推，為了吃厚餅的原味，我沒加蛋，結果超好吃，表面微酥，內容扎實有彈性，有麵粉的甜味，不油膩，非常耐吃，很有特色和競爭力的產品。",5,豆漿的有焦味的那種,豆漿 焦味 那種,其他,"座位, 油條, 好吃, 沒有, 豆漿",2,0.6024789436320738,正面
