,Restaurant Name,Overall Rating,Review Count,Review,Review Rating
65,小木屋鬆餅(台大店),4.2,2934,超常吃ㄉ在學校裡面，出示台大學生證可以打折，薯條讚，每次都是熱的🔥，只能外帶,4
66,小木屋鬆餅(台大店),4.2,2934,"口味跟交大一樣，但覺得比交大的好吃，鬆餅比較軟軟，但還是夠脆
。
辣味咔啦炸雞跟蘋果卡士達都不錯。

支援街口支付。",5
67,小木屋鬆餅(台大店),4.2,2934,我晚上6:00時，遇到店員在整理收銀機的錢，我問還有在營業嗎？她裝作沒聽到然後繼續做她的事，我在那邊站了30秒，我原本掉頭要走了，她卻叫著我問「你有要點餐嗎？」我就看了一下菜單，說我要碳烤雞腿蔬菜鬆餅，她又繼續整理收銀，我又等了一下她才不耐煩的問所以你要點什麼？我傻眼，我原本以為是自己的問題，結果看了一下Google評論才發現我不是唯一遭受這種服務態度的人，請收下我的一顆星！,1
68,小木屋鬆餅(台大店),4.2,2934,"在這邊唸書時從沒吃過小木屋鬆餅，總感覺那是給遊客吃的。甚至要排很長的隊伍，敬謝不敏。沒想到畢業以後，倒是常帶小孩來這裡排鬆餅，真是此時彼時的滄海桑田感受。
上次在這邊吃完鬆餅跟晚餐之後，半夜就掛了急診。不過並非吃壞肚子，而是晚餐宵夜吃太多導致。所以很長一段時間，不敢來吃很容易脹氣的鬆餅。
這次一來，感覺菜單變了，價格變了，內容也變小份了，一樣點紐奧良雞，肉變得很少，鬆餅感覺瘦身了，不知是不是錯覺。
排隊跟領餐也變成兩個窗口，方向不同，不會擠在一起，是好的改變，讓排隊長龍消失了。還有以前沒注意到餐點裡有「國王的鬆餅」，不知是什麼時候加入的可愛餐點，可惜點完餐才注意到，否則一定會好奇點來吃。
晚上依舊脹氣，看來鬆餅並不適合我的腸胃。",4
69,小木屋鬆餅(台大店),4.2,2934,鬆餅的種類有很多樣，可以讓每個人都有各種的選擇。週邊的環境也有很多花園，鮮花非常盛開。,5
70,小木屋鬆餅(台大店),4.2,2934,"在台大校園內，在共同教學館樓對面，找不到的話可以問一下同學。

推薦巧克力卡士達口味。
餡料不會太甜。很好吃。一口接一口。

鬆餅皮很酥脆，很香。
吃的時候很幸福☺️☺️

我們是2號，那時等待號碼是89號(超過99號跳1號)，約等待13位，大概等15分鐘以內。製作時間不會到太久。

大推，請來台大的時候，抽空品嚐校園美食。😋",5
71,小木屋鬆餅(台大店),4.2,2934,"炸魚比西提的還好吃==
西提一份還要248 這裡一份40塊而已",5
72,小木屋鬆餅(台大店),4.2,2934,台大校園裡，人潮很多大概等三十分鐘但有號碼牌還算不錯。鬆餅好吃但飲料比較普通。,5
73,小木屋鬆餅(台大店),4.2,2934,雖然不錯吃，但難排到痛哭流涕，排了也要等好久，久到哭。,4
74,小木屋鬆餅(台大店),4.2,2934,"久違了的好滋味⋯⋯

幾年前 在板橋英士路上開了一家 小木屋
後來 卻倒了(真的要慎選員工啊)
一直對原味鬆餅 外層酥 內層軟的口感念念不忘
經過多次台大
這回 終於走進去給她排隊 其實 等不到10分鐘

口口都是記憶中的好滋味 難怪狗兒子生前那麼愛吃小木屋鬆餅～  ^_^",5
75,小木屋鬆餅(台大店),4.2,2934,便宜實惠的下午茶！！個人最喜歡原味的，簡單又美味，重點是很便宜～只是假日要排隊排蠻久的，如果急著要的話可能不適合。悠閒的下午坐在台大享用鬆餅是種享受。,3
76,小木屋鬆餅(台大店),4.2,2934,假日來點鬆餅喝咖啡，坐在樹下悠閒自在很舒服，用校友証還能打折，但有時候真的等超久，太熱門了,4
77,小木屋鬆餅(台大店),4.2,2934,好吃，但建議紙袋換成橫式，內餡比較不會ㄧ直往下滑落,4
78,小木屋鬆餅(台大店),4.2,2934,奶油類的鬆餅可以將鬆餅放涼一點再做， 那麼燙就直接加奶油奶油都直接融化變成一灘水在袋子底部，體驗極差,2
79,小木屋鬆餅(台大店),4.2,2934,"別在快打烊的時候買，品質明顯不一樣。
飲料三分糖做成無糖，巧克力鬆餅醬很少、鬆餅也是軟趴趴的。",3
80,小木屋鬆餅(台大店),4.2,2934,位於台大校園內的知名鬆餅小店，隨時都有人在排隊購買，鬆餅製作速度不算慢，所以等待時間可以接受，奶油鬆餅香氣十足，下次再來試試別的口味。,5
81,小木屋鬆餅(台大店),4.2,2934,鬆餅剛烤好的好酥香，鬆餅本身不甜，所以甜鹹口味都不錯吃~,5
82,小木屋鬆餅(台大店),4.2,2934,很高興看到小木屋鬆餅正常回歸。來客多，材料有好好照顧，東西變回正常水準。今天點鹹品紐澳良雞肉，唯一缺點剩下貴貴（跟隔壁棚的便當CP值相比）跟中午要等。,4
83,小木屋鬆餅(台大店),4.2,2934,平價的價格及不少有特色的餐點，飲料和鬆餅甜鹹口味選擇多元，味道口感都不錯，不過假日人多時要排隊及非常長時間(半到一小時以上)等待,4
84,小木屋鬆餅(台大店),4.2,2934,台大校園吃點心的好選擇，很有名氣和人氣的鬆餅店,5
85,小木屋鬆餅(台大店),4.2,2934,"美味指數：⭐️⭐️⭐️⭐️⭐️
服務態度：⭐️⭐️⭐️⭐️⭐️
口袋名單：❤️❤️❤️❤️❤️
好吃的鬆餅，價格不貴高CP值，是每次來台大必吃的下午茶點心😊 …",5
86,小木屋鬆餅(台大店),4.2,2934,週末初訪小木屋，人潮絡繹不絕，點餐完畢後約40分鐘領到餐點，葡萄奶酥口味的鬆餅餅體扎實，外皮微酥，葡萄乾及金黃奶酥的搭配也是一絕，值得等待的美味。,5
87,小木屋鬆餅(台大店),4.2,2934,"好吃又溫馨的小木屋鬆餅，店員都很親切客氣。我不小心訂錯餐點，要把蜂蜜鬆餅改成燻雞蔬菜鬆餅，加上由於我用 Line pay +電子發票，退款過程手續較複雜。店員做了兩件事：

1.先幫我新增全新的訂單，讓我可以先進入製作流程不用等太久。

2.後續再幫我進行改舊筆訂單的退款。

改訂單退款的過程，為了讓我放心，店員對我說了一句「請放心！我會幫你處理好再跟你說」光是這句話，我就想給滿分推薦了，謝謝 11/22 這一天 18：00 值班的三位貼心的店員。

滿分推薦~",5
88,小木屋鬆餅(台大店),4.2,2934,"台大校園裡的小木屋鬆餅，造型非常可愛，確切位置在共同教學館前方，一旁有許多木桌椅可以用餐。
今天吃鬆餅遇到可愛的小麻雀，可能肚子餓一直在食物周邊流連，但是鬆餅薯條並不適合餵食鳥類，因此沒有餵食牠。",5
89,小木屋鬆餅(台大店),4.2,2934,好吃的鬆餅，抺茶紅豆鬆餅70元，抺茶很濃郁，紅豆的份量也不少，值得試試。,5
90,小木屋鬆餅(台大店),4.2,2934,聽同事推薦台大美食必吃的小木屋鬆餅，就在國立台灣大學鹿鳴廣場旁，但校園面積太大，不熟的人需要google導航才好找到目的地；因為是晚餐時間買了鹹食鬆餅，果然好吃，下次再來試試甜食的鬆餅吧！,5
